Year,Month,Day,GHI,DNI,state,lat,lon
2002,7,2,8576,10081,nm,35,-104
2002,7,3,7895,7773,nm,35,-104
2002,7,4,7394,6828,nm,35,-104
2002,7,5,8219,8792,nm,35,-104
2002,7,6,5465,2358,nm,35,-104
2002,7,7,6982,5656,nm,35,-104
2002,7,8,8069,9084,nm,35,-104
2002,7,9,8504,10620,nm,35,-104
2002,7,10,7553,8507,nm,35,-104
2002,7,11,7970,7702,nm,35,-104
2002,7,12,8251,9823,nm,35,-104
2002,7,13,8445,9840,nm,35,-104
2002,7,14,7964,8882,nm,35,-104
2002,7,15,8349,9892,nm,35,-104
2002,7,16,6438,4221,nm,35,-104
2002,7,17,8545,11016,nm,35,-104
2002,7,18,8144,9334,nm,35,-104
2002,7,19,8412,10364,nm,35,-104
2002,7,20,8305,9755,nm,35,-104
2002,7,21,6714,5040,nm,35,-104
2002,7,22,5010,2282,nm,35,-104
2002,7,23,6383,4952,nm,35,-104
2002,7,24,8149,10434,nm,35,-104
2002,7,25,7772,8697,nm,35,-104
2002,7,26,7642,8398,nm,35,-104
2002,7,27,7331,7177,nm,35,-104
2002,7,28,8151,9703,nm,35,-104
2002,7,29,8097,10201,nm,35,-104
2002,7,30,8202,9929,nm,35,-104
2002,7,31,7902,9163,nm,35,-104
2002,8,1,8227,10550,nm,35,-104
2002,8,2,5444,2680,nm,35,-104
2002,8,3,7168,6864,nm,35,-104
2002,8,4,8187,10209,nm,35,-104
2002,8,5,7326,7545,nm,35,-104
2002,8,6,7027,7144,nm,35,-104
2002,8,7,7079,5999,nm,35,-104
2002,8,8,7847,9392,nm,35,-104
2002,8,9,5893,5862,nm,35,-104
2002,8,10,5984,5360,nm,35,-104
2002,8,11,7987,10514,nm,35,-104
2002,8,12,7705,9058,nm,35,-104
2002,8,13,6503,5446,nm,35,-104
2002,8,14,7928,10456,nm,35,-104
2002,8,15,7640,8037,nm,35,-104
2002,8,16,7208,7965,nm,35,-104
2002,8,17,7947,10585,nm,35,-104
2002,8,18,7810,10468,nm,35,-104
2002,8,19,7595,9674,nm,35,-104
2002,8,20,7186,8066,nm,35,-104
2002,8,21,7238,8215,nm,35,-104
2002,8,22,7526,9428,nm,35,-104
2002,8,23,6908,7345,nm,35,-104
2002,8,24,7740,10592,nm,35,-104
2002,8,25,7632,9769,nm,35,-104
2002,8,26,7725,10641,nm,35,-104
2002,8,27,7637,10430,nm,35,-104
2002,8,28,6148,5274,nm,35,-104
2002,8,29,7132,8707,nm,35,-104
2002,8,30,7297,9454,nm,35,-104
2002,8,31,7113,9147,nm,35,-104
2002,9,1,7135,9643,nm,35,-104
2002,9,2,6915,7884,nm,35,-104
2002,9,3,6999,8993,nm,35,-104
2002,9,4,6999,9030,nm,35,-104
2002,9,5,7083,9671,nm,35,-104
2002,9,6,7004,9611,nm,35,-104
2002,9,7,4915,3867,nm,35,-104
2002,9,8,6781,8777,nm,35,-104
2002,9,9,6555,8012,nm,35,-104
2002,9,10,1639,44,nm,35,-104
2002,9,11,2423,319,nm,35,-104
2002,9,12,5417,4487,nm,35,-104
2002,9,13,5931,7835,nm,35,-104
2002,9,14,5738,5374,nm,35,-104
2002,9,15,6550,8693,nm,35,-104
2002,9,16,6854,10303,nm,35,-104
2002,9,17,6624,9462,nm,35,-104
2002,9,18,4353,4182,nm,35,-104
2002,9,19,5451,5729,nm,35,-104
2002,9,20,6724,10521,nm,35,-104
2002,9,21,6673,10452,nm,35,-104
2002,9,22,6491,9961,nm,35,-104
2002,9,23,6385,9458,nm,35,-104
2002,9,24,6185,8466,nm,35,-104
2002,9,25,6375,9899,nm,35,-104
2002,9,26,5646,6241,nm,35,-104
2002,9,27,6202,9310,nm,35,-104
2002,9,28,5534,6011,nm,35,-104
2002,9,29,3049,1898,nm,35,-104
2002,9,30,5272,6872,nm,35,-104
2002,10,1,5786,8509,nm,35,-104
2002,10,2,3894,3203,nm,35,-104
2002,10,3,4893,6034,nm,35,-104
2002,10,4,6121,9974,nm,35,-104
2002,10,5,5877,9420,nm,35,-104
2002,10,6,5388,6274,nm,35,-104
2002,10,7,3800,2799,nm,35,-104
2002,10,8,3066,1554,nm,35,-104
2002,10,9,4911,6208,nm,35,-104
2002,10,10,5753,9691,nm,35,-104
2002,10,11,5645,9554,nm,35,-104
2002,10,12,4451,4475,nm,35,-104
2002,10,13,3819,3343,nm,35,-104
2002,10,14,5433,8616,nm,35,-104
2002,10,15,5401,9213,nm,35,-104
2002,10,16,5247,7716,nm,35,-104
2002,10,17,3265,1928,nm,35,-104
2002,10,18,4553,6438,nm,35,-104
2002,10,19,3273,3009,nm,35,-104
2002,10,20,5181,9262,nm,35,-104
2002,10,21,4967,7774,nm,35,-104
2002,10,22,4465,6403,nm,35,-104
2002,10,23,1718,264,nm,35,-104
2002,10,24,2837,2672,nm,35,-104
2002,10,25,4849,8085,nm,35,-104
2002,10,26,717,392,nm,35,-104
2002,10,27,4368,6022,nm,35,-104
2002,10,28,3506,4317,nm,35,-104
2002,10,29,4775,8929,nm,35,-104
2002,10,30,3615,4578,nm,35,-104
2002,10,31,2002,2368,nm,35,-104
2002,11,1,2293,2420,nm,35,-104
2002,11,2,2776,4091,nm,35,-104
2002,11,3,3523,4808,nm,35,-104
2002,11,4,2573,3394,nm,35,-104
2002,11,5,4625,9338,nm,35,-104
2002,11,6,4558,9359,nm,35,-104
2002,11,7,4554,9183,nm,35,-104
2002,11,8,3681,5036,nm,35,-104
2002,11,9,4267,8517,nm,35,-104
2002,11,10,3964,6222,nm,35,-104
2002,11,11,3926,6407,nm,35,-104
2002,11,12,4265,8829,nm,35,-104
2002,11,13,3919,6549,nm,35,-104
2002,11,14,3530,5026,nm,35,-104
2002,11,15,1648,265,nm,35,-104
2002,11,16,4147,8715,nm,35,-104
2002,11,17,4067,8191,nm,35,-104
2002,11,18,4030,8500,nm,35,-104
2002,11,19,3749,6794,nm,35,-104
2002,11,20,3909,8436,nm,35,-104
2002,11,21,3838,8465,nm,35,-104
2002,11,22,3867,8596,nm,35,-104
2002,11,23,3510,5958,nm,35,-104
2002,11,24,2306,1502,nm,35,-104
2002,11,25,1988,992,nm,35,-104
2002,11,26,3418,5663,nm,35,-104
2002,11,27,3768,8366,nm,35,-104
2002,11,28,3774,8268,nm,35,-104
2002,11,29,2467,1557,nm,35,-104
2002,11,30,3599,7768,nm,35,-104
2002,12,1,2994,5834,nm,35,-104
2002,12,2,2452,1756,nm,35,-104
2002,12,3,842,60,nm,35,-104
2002,12,4,2000,474,nm,35,-104
2002,12,5,1464,841,nm,35,-104
2002,12,6,3504,7605,nm,35,-104
2002,12,7,2825,4106,nm,35,-104
2002,12,8,2085,1026,nm,35,-104
2002,12,9,3549,8209,nm,35,-104
2002,12,10,3515,7521,nm,35,-104
2002,12,11,3517,7851,nm,35,-104
2002,12,12,3202,5731,nm,35,-104
2002,12,13,3460,8211,nm,35,-104
2002,12,14,3516,8426,nm,35,-104
2002,12,15,2252,2527,nm,35,-104
2002,12,16,3388,7365,nm,35,-104
2002,12,17,2340,2109,nm,35,-104
2002,12,18,2806,4311,nm,35,-104
2002,12,19,3136,6987,nm,35,-104
2002,12,20,3557,8450,nm,35,-104
2002,12,21,3348,6553,nm,35,-104
2002,12,22,2305,2151,nm,35,-104
2002,12,23,956,13,nm,35,-104
2002,12,24,3456,7271,nm,35,-104
2002,12,25,3050,5802,nm,35,-104
2002,12,26,3625,8474,nm,35,-104
2002,12,27,3487,7132,nm,35,-104
2002,12,28,3627,8583,nm,35,-104
2002,12,29,2229,1765,nm,35,-104
2002,12,30,3502,8197,nm,35,-104
2002,12,31,3389,7788,nm,35,-104
2003,1,1,2473,4222,nm,35,-104
2003,1,2,3247,6297,nm,35,-104
2003,1,3,3517,7758,nm,35,-104
2003,1,4,3370,7341,nm,35,-104
2003,1,5,3498,7450,nm,35,-104
2003,1,6,2419,3870,nm,35,-104
2003,1,7,3595,8390,nm,35,-104
2003,1,8,3633,8259,nm,35,-104
2003,1,9,3665,8347,nm,35,-104
2003,1,10,3637,7860,nm,35,-104
2003,1,11,3001,4206,nm,35,-104
2003,1,12,3717,8164,nm,35,-104
2003,1,13,3740,8539,nm,35,-104
2003,1,14,3559,7075,nm,35,-104
2003,1,15,3869,8628,nm,35,-104
2003,1,16,3852,8506,nm,35,-104
2003,1,17,3667,7339,nm,35,-104
2003,1,18,3825,8078,nm,35,-104
2003,1,19,3967,8771,nm,35,-104
2003,1,20,3831,7335,nm,35,-104
2003,1,21,3310,5490,nm,35,-104
2003,1,22,3056,3411,nm,35,-104
2003,1,23,3484,4517,nm,35,-104
2003,1,24,2797,2896,nm,35,-104
2003,1,25,3057,2638,nm,35,-104
2003,1,26,4168,8669,nm,35,-104
2003,1,27,3818,7002,nm,35,-104
2003,1,28,3872,5984,nm,35,-104
2003,1,29,3916,6162,nm,35,-104
2003,1,30,3957,6594,nm,35,-104
2003,1,31,4292,8048,nm,35,-104
2003,2,1,3508,2898,nm,35,-104
2003,2,2,3128,2479,nm,35,-104
2003,2,3,3574,4131,nm,35,-104
2003,2,4,4535,8167,nm,35,-104
2003,2,5,3443,3829,nm,35,-104
2003,2,6,1908,102,nm,35,-104
2003,2,7,1651,47,nm,35,-104
2003,2,8,4161,5684,nm,35,-104
2003,2,9,4908,9134,nm,35,-104
2003,2,10,4860,8743,nm,35,-104
2003,2,11,4649,7206,nm,35,-104
2003,2,12,4511,7192,nm,35,-104
2003,2,13,2592,1012,nm,35,-104
2003,2,14,4835,8321,nm,35,-104
2003,2,15,3364,2205,nm,35,-104
2003,2,16,4296,5440,nm,35,-104
2003,2,17,4273,5294,nm,35,-104
2003,2,18,4215,5121,nm,35,-104
2003,2,19,3289,3165,nm,35,-104
2003,2,20,2013,253,nm,35,-104
2003,2,21,4885,7220,nm,35,-104
2003,2,22,5441,9253,nm,35,-104
2003,2,23,5350,8822,nm,35,-104
2003,2,24,2456,317,nm,35,-104
2003,2,25,4464,5234,nm,35,-104
2003,2,26,3413,2140,nm,35,-104
2003,2,27,5503,8009,nm,35,-104
2003,2,28,5719,9412,nm,35,-104
2003,3,1,5133,5793,nm,35,-104
2003,3,2,2791,1451,nm,35,-104
2003,3,3,5807,8561,nm,35,-104
2003,3,4,5717,8055,nm,35,-104
2003,3,5,5925,9143,nm,35,-104
2003,3,6,6131,10303,nm,35,-104
2003,3,7,6199,10381,nm,35,-104
2003,3,8,6269,10418,nm,35,-104
2003,3,9,6338,10373,nm,35,-104
2003,3,10,6326,10133,nm,35,-104
2003,3,11,6249,9521,nm,35,-104
2003,3,12,5781,7421,nm,35,-104
2003,3,13,6353,10072,nm,35,-104
2003,3,14,6325,9573,nm,35,-104
2003,3,15,6242,8459,nm,35,-104
2003,3,16,5070,4491,nm,35,-104
2003,3,17,6552,9892,nm,35,-104
2003,3,18,4888,3948,nm,35,-104
2003,3,19,2468,250,nm,35,-104
2003,3,20,5916,6787,nm,35,-104
2003,3,21,4704,2810,nm,35,-104
2003,3,22,6587,9300,nm,35,-104
2003,3,23,6952,10647,nm,35,-104
2003,3,24,6776,9275,nm,35,-104
2003,3,25,4564,4628,nm,35,-104
2003,3,26,5860,6214,nm,35,-104
2003,3,27,3146,898,nm,35,-104
2003,3,28,5791,6551,nm,35,-104
2003,3,29,6768,8287,nm,35,-104
2003,3,30,7283,10744,nm,35,-104
2003,3,31,7415,10730,nm,35,-104
2003,4,1,7459,10959,nm,35,-104
2003,4,2,6606,7049,nm,35,-104
2003,4,3,7523,10706,nm,35,-104
2003,4,4,7641,10740,nm,35,-104
2003,4,5,6749,7224,nm,35,-104
2003,4,6,7725,10494,nm,35,-104
2003,4,7,5215,4143,nm,35,-104
2003,4,8,7722,10557,nm,35,-104
2003,4,9,7898,10744,nm,35,-104
2003,4,10,7552,9228,nm,35,-104
2003,4,11,7034,6206,nm,35,-104
2003,4,12,7246,7946,nm,35,-104
2003,4,13,5987,4918,nm,35,-104
2003,4,14,6755,5749,nm,35,-104
2003,4,15,5978,6718,nm,35,-104
2003,4,16,8130,10953,nm,35,-104
2003,4,17,6600,6815,nm,35,-104
2003,4,18,8143,10975,nm,35,-104
2003,4,19,7236,7661,nm,35,-104
2003,4,20,7980,10028,nm,35,-104
2003,4,21,7484,7057,nm,35,-104
2003,4,22,5388,4057,nm,35,-104
2003,4,23,7964,9528,nm,35,-104
2003,4,24,8187,10840,nm,35,-104
2003,4,25,8207,10812,nm,35,-104
2003,4,26,8332,11233,nm,35,-104
2003,4,27,7721,9130,nm,35,-104
2003,4,28,7874,8755,nm,35,-104
2003,4,29,8343,11065,nm,35,-104
2003,4,30,8452,10252,nm,35,-104
2003,5,1,8054,7805,nm,35,-104
2003,5,2,7146,8043,nm,35,-104
2003,5,3,6922,5115,nm,35,-104
2003,5,4,8673,11879,nm,35,-104
2003,5,5,8671,11928,nm,35,-104
2003,5,6,7767,8314,nm,35,-104
2003,5,7,7933,8230,nm,35,-104
2003,5,8,8600,10377,nm,35,-104
2003,5,9,8801,11023,nm,35,-104
2003,5,10,8969,11924,nm,35,-104
2003,5,11,8615,10451,nm,35,-104
2003,5,12,8461,9477,nm,35,-104
2003,5,13,7453,7198,nm,35,-104
2003,5,14,7426,6299,nm,35,-104
2003,5,15,7050,6446,nm,35,-104
2003,5,16,8626,11339,nm,35,-104
2003,5,17,8417,9733,nm,35,-104
2003,5,18,7989,7354,nm,35,-104
2003,5,19,8245,8883,nm,35,-104
2003,5,20,3943,1244,nm,35,-104
2003,5,21,8649,10414,nm,35,-104
2003,5,22,8624,10185,nm,35,-104
2003,5,23,6740,6238,nm,35,-104
2003,5,24,5164,3868,nm,35,-104
2003,5,25,3882,590,nm,35,-104
2003,5,26,6689,4521,nm,35,-104
2003,5,27,6737,5691,nm,35,-104
2003,5,28,8729,11327,nm,35,-104
2003,5,29,8952,11914,nm,35,-104
2003,5,30,8798,10419,nm,35,-104
2003,5,31,8595,9908,nm,35,-104
2003,6,1,6483,3850,nm,35,-104
2003,6,2,8622,9925,nm,35,-104
2003,6,3,7811,7184,nm,35,-104
2003,6,4,7282,5794,nm,35,-104
2003,6,5,6157,4055,nm,35,-104
2003,6,6,9024,11744,nm,35,-104
2003,6,7,7917,8315,nm,35,-104
2003,6,8,7937,7601,nm,35,-104
2003,6,9,5935,3554,nm,35,-104
2003,6,10,6518,4324,nm,35,-104
2003,6,11,9175,11934,nm,35,-104
2003,6,12,9127,11170,nm,35,-104
2003,6,13,7141,5757,nm,35,-104
2003,6,14,7514,7852,nm,35,-104
2003,6,15,8386,9293,nm,35,-104
2003,6,16,8018,7047,nm,35,-104
2003,6,17,6847,4984,nm,35,-104
2003,6,18,6826,4740,nm,35,-104
2003,6,19,6969,6337,nm,35,-104
2003,6,20,6875,5663,nm,35,-104
2003,6,21,8858,10253,nm,35,-104
2003,6,22,9260,12169,nm,35,-104
2003,6,23,8787,11093,nm,35,-104
2003,6,24,8936,11542,nm,35,-104
2003,6,25,9165,11995,nm,35,-104
2003,6,26,6672,5306,nm,35,-104
2003,6,27,7396,7502,nm,35,-104
2003,6,28,7934,8588,nm,35,-104
2003,6,29,6328,5499,nm,35,-104
2003,6,30,8650,10515,nm,35,-104
2003,7,1,8810,11089,nm,35,-104
2003,7,2,8756,11126,nm,35,-104
2003,7,3,8863,11370,nm,35,-104
2003,7,4,8802,11258,nm,35,-104
2003,7,5,8753,11003,nm,35,-104
2003,7,6,8797,11399,nm,35,-104
2003,7,7,8382,9560,nm,35,-104
2003,7,8,8559,10181,nm,35,-104
2003,7,9,8869,11480,nm,35,-104
2003,7,10,8573,10806,nm,35,-104
2003,7,11,7681,8265,nm,35,-104
2003,7,12,8403,9344,nm,35,-104
2003,7,13,8152,8359,nm,35,-104
2003,7,14,8482,9533,nm,35,-104
2003,7,15,8495,9710,nm,35,-104
2003,7,16,8401,9737,nm,35,-104
2003,7,17,8430,10322,nm,35,-104
2003,7,18,8524,10830,nm,35,-104
2003,7,19,8567,10795,nm,35,-104
2003,7,20,6686,4898,nm,35,-104
2003,7,21,6763,4203,nm,35,-104
2003,7,22,8424,10793,nm,35,-104
2003,7,23,7189,5769,nm,35,-104
2003,7,24,8440,10786,nm,35,-104
2003,7,25,8362,10502,nm,35,-104
2003,7,26,8255,10057,nm,35,-104
2003,7,27,8443,10763,nm,35,-104
2003,7,28,8339,10350,nm,35,-104
2003,7,29,7889,8855,nm,35,-104
2003,7,30,6483,6355,nm,35,-104
2003,7,31,8255,10169,nm,35,-104
2003,8,1,8432,11294,nm,35,-104
2003,8,2,6980,5147,nm,35,-104
2003,8,3,7765,8060,nm,35,-104
2003,8,4,7472,7338,nm,35,-104
2003,8,5,7541,8561,nm,35,-104
2003,8,6,7976,9712,nm,35,-104
2003,8,7,8085,10661,nm,35,-104
2003,8,8,7916,9199,nm,35,-104
2003,8,9,7817,9504,nm,35,-104
2003,8,10,7709,8785,nm,35,-104
2003,8,11,7389,8398,nm,35,-104
2003,8,12,7099,7323,nm,35,-104
2003,8,13,7026,6530,nm,35,-104
2003,8,14,6142,3950,nm,35,-104
2003,8,15,6417,5541,nm,35,-104
2003,8,16,6624,6533,nm,35,-104
2003,8,17,6095,4667,nm,35,-104
2003,8,18,7214,7957,nm,35,-104
2003,8,19,6214,5409,nm,35,-104
2003,8,20,7569,9474,nm,35,-104
2003,8,21,7511,9224,nm,35,-104
2003,8,22,6162,6143,nm,35,-104
2003,8,23,7473,9581,nm,35,-104
2003,8,24,7421,9318,nm,35,-104
2003,8,25,7471,9979,nm,35,-104
2003,8,26,3994,3834,nm,35,-104
2003,8,27,7388,9969,nm,35,-104
2003,8,28,5528,4182,nm,35,-104
2003,8,29,4879,2353,nm,35,-104
2003,8,30,2281,686,nm,35,-104
2003,8,31,2801,1171,nm,35,-104
2003,9,1,7106,9316,nm,35,-104
2003,9,2,7091,8485,nm,35,-104
2003,9,3,7148,9421,nm,35,-104
2003,9,4,6545,7061,nm,35,-104
2003,9,5,7149,9608,nm,35,-104
2003,9,6,6181,6507,nm,35,-104
2003,9,7,6753,8857,nm,35,-104
2003,9,8,6873,8695,nm,35,-104
2003,9,9,5237,4136,nm,35,-104
2003,9,10,5248,5159,nm,35,-104
2003,9,11,7045,10256,nm,35,-104
2003,9,12,6984,10326,nm,35,-104
2003,9,13,6852,9762,nm,35,-104
2003,9,14,5835,6485,nm,35,-104
2003,9,15,6002,6746,nm,35,-104
2003,9,16,6860,10266,nm,35,-104
2003,9,17,6749,10050,nm,35,-104
2003,9,18,6733,9370,nm,35,-104
2003,9,19,6730,10218,nm,35,-104
2003,9,20,4707,3555,nm,35,-104
2003,9,21,5979,7661,nm,35,-104
2003,9,22,6539,8952,nm,35,-104
2003,9,23,5831,5870,nm,35,-104
2003,9,24,6299,7692,nm,35,-104
2003,9,25,4099,2730,nm,35,-104
2003,9,26,6425,10160,nm,35,-104
2003,9,27,6244,9764,nm,35,-104
2003,9,28,4486,3520,nm,35,-104
2003,9,29,6131,9317,nm,35,-104
2003,9,30,5925,8362,nm,35,-104
2003,10,1,4573,5738,nm,35,-104
2003,10,2,3990,2392,nm,35,-104
2003,10,3,3105,1095,nm,35,-104
2003,10,4,3508,3688,nm,35,-104
2003,10,5,5679,8201,nm,35,-104
2003,10,6,5010,6191,nm,35,-104
2003,10,7,1885,813,nm,35,-104
2003,10,8,2884,1418,nm,35,-104
2003,10,9,5725,9603,nm,35,-104
2003,10,10,3833,3673,nm,35,-104
2003,10,11,5531,9025,nm,35,-104
2003,10,12,5538,9415,nm,35,-104
2003,10,13,5578,9517,nm,35,-104
2003,10,14,5597,9714,nm,35,-104
2003,10,15,5482,9395,nm,35,-104
2003,10,16,5463,9544,nm,35,-104
2003,10,17,5327,9073,nm,35,-104
2003,10,18,5318,9624,nm,35,-104
2003,10,19,5295,9655,nm,35,-104
2003,10,20,5328,9692,nm,35,-104
2003,10,21,5237,9564,nm,35,-104
2003,10,22,5052,8857,nm,35,-104
2003,10,23,5076,9353,nm,35,-104
2003,10,24,4999,9055,nm,35,-104
2003,10,25,1939,199,nm,35,-104
2003,10,26,5044,9514,nm,35,-104
2003,10,27,4251,4935,nm,35,-104
2003,10,28,3989,4485,nm,35,-104
2003,10,29,4827,9299,nm,35,-104
2003,10,30,3871,4086,nm,35,-104
2003,10,31,3704,3569,nm,35,-104
2003,11,1,2160,1286,nm,35,-104
2003,11,2,4314,7042,nm,35,-104
2003,11,3,3847,4750,nm,35,-104
2003,11,4,4639,8927,nm,35,-104
2003,11,5,4557,8751,nm,35,-104
2003,11,6,2692,3633,nm,35,-104
2003,11,7,1656,1392,nm,35,-104
2003,11,8,2167,2676,nm,35,-104
2003,11,9,2039,2901,nm,35,-104
2003,11,10,4146,7877,nm,35,-104
2003,11,11,4075,7504,nm,35,-104
2003,11,12,1439,236,nm,35,-104
2003,11,13,617,65,nm,35,-104
2003,11,14,3279,4656,nm,35,-104
2003,11,15,4206,8749,nm,35,-104
2003,11,16,4021,7157,nm,35,-104
2003,11,17,4018,8409,nm,35,-104
2003,11,18,4089,8902,nm,35,-104
2003,11,19,4021,8780,nm,35,-104
2003,11,20,3643,5789,nm,35,-104
2003,11,21,3525,4934,nm,35,-104
2003,11,22,3585,6164,nm,35,-104
2003,11,23,3959,8060,nm,35,-104
2003,11,24,3925,8155,nm,35,-104
2003,11,25,2717,2970,nm,35,-104
2003,11,26,3832,8377,nm,35,-104
2003,11,27,3437,6263,nm,35,-104
2003,11,28,3008,3306,nm,35,-104
2003,11,29,3564,7395,nm,35,-104
2003,11,30,3572,8192,nm,35,-104
2003,12,1,3635,8145,nm,35,-104
2003,12,2,2734,4189,nm,35,-104
2003,12,3,3641,8314,nm,35,-104
2003,12,4,3621,8020,nm,35,-104
2003,12,5,2755,2735,nm,35,-104
2003,12,6,2767,3049,nm,35,-104
2003,12,7,3203,5261,nm,35,-104
2003,12,8,3056,5084,nm,35,-104
2003,12,9,3570,8247,nm,35,-104
2003,12,10,3582,8538,nm,35,-104
2003,12,11,3568,8398,nm,35,-104
2003,12,12,1574,964,nm,35,-104
2003,12,13,3218,6797,nm,35,-104
2003,12,14,2761,3298,nm,35,-104
2003,12,15,2434,4360,nm,35,-104
2003,12,16,3559,8592,nm,35,-104
2003,12,17,3458,8422,nm,35,-104
2003,12,18,3407,8042,nm,35,-104
2003,12,19,3153,6377,nm,35,-104
2003,12,20,2807,4802,nm,35,-104
2003,12,21,3031,5001,nm,35,-104
2003,12,22,806,10,nm,35,-104
2003,12,23,3503,8386,nm,35,-104
2003,12,24,2570,2449,nm,35,-104
2003,12,25,3224,6534,nm,35,-104
2003,12,26,3411,7769,nm,35,-104
2003,12,27,3167,7480,nm,35,-104
2003,12,28,3456,7343,nm,35,-104
2003,12,29,3410,7176,nm,35,-104
2003,12,30,2997,4607,nm,35,-104
2003,12,31,2513,2023,nm,35,-104
2004,1,1,3447,7650,nm,35,-104
2004,1,2,3297,6849,nm,35,-104
2004,1,3,3434,7879,nm,35,-104
2004,1,4,3570,6824,nm,35,-104
2004,1,5,3381,6366,nm,35,-104
2004,1,6,3429,6433,nm,35,-104
2004,1,7,3260,5191,nm,35,-104
2004,1,8,3346,6101,nm,35,-104
2004,1,9,3538,7421,nm,35,-104
2004,1,10,3645,7996,nm,35,-104
2004,1,11,3013,2589,nm,35,-104
2004,1,12,3353,5576,nm,35,-104
2004,1,13,3665,7820,nm,35,-104
2004,1,14,2655,2106,nm,35,-104
2004,1,15,1171,171,nm,35,-104
2004,1,16,2795,2516,nm,35,-104
2004,1,17,1122,52,nm,35,-104
2004,1,18,3880,8509,nm,35,-104
2004,1,19,3695,6065,nm,35,-104
2004,1,20,2187,577,nm,35,-104
2004,1,21,2751,4042,nm,35,-104
2004,1,22,4016,8254,nm,35,-104
2004,1,23,4059,7571,nm,35,-104
2004,1,24,2514,2370,nm,35,-104
2004,1,25,2786,2990,nm,35,-104
2004,1,26,4302,8442,nm,35,-104
2004,1,27,4354,9219,nm,35,-104
2004,1,28,3846,6623,nm,35,-104
2004,1,29,4293,8838,nm,35,-104
2004,1,30,4302,8941,nm,35,-104
2004,1,31,2964,2103,nm,35,-104
2004,2,1,1229,46,nm,35,-104
2004,2,2,4462,8454,nm,35,-104
2004,2,3,2442,987,nm,35,-104
2004,2,4,3934,5293,nm,35,-104
2004,2,5,3769,4959,nm,35,-104
2004,2,6,4634,8705,nm,35,-104
2004,2,7,4849,9542,nm,35,-104
2004,2,8,4749,8547,nm,35,-104
2004,2,9,4264,5531,nm,35,-104
2004,2,10,4778,8901,nm,35,-104
2004,2,11,4273,5906,nm,35,-104
2004,2,12,2229,3304,nm,35,-104
2004,2,13,2113,1536,nm,35,-104
2004,2,14,5189,9566,nm,35,-104
2004,2,15,4769,7828,nm,35,-104
2004,2,16,4806,6962,nm,35,-104
2004,2,17,4776,6680,nm,35,-104
2004,2,18,3888,3159,nm,35,-104
2004,2,19,5191,8638,nm,35,-104
2004,2,20,4265,4358,nm,35,-104
2004,2,21,2410,669,nm,35,-104
2004,2,22,3887,3548,nm,35,-104
2004,2,23,1933,121,nm,35,-104
2004,2,24,695,2,nm,35,-104
2004,2,25,5554,8754,nm,35,-104
2004,2,26,5461,7363,nm,35,-104
2004,2,27,5010,5467,nm,35,-104
2004,2,28,4473,5021,nm,35,-104
2004,3,1,5577,7099,nm,35,-104
2004,3,2,2450,707,nm,35,-104
2004,3,3,2919,1214,nm,35,-104
2004,3,4,2081,440,nm,35,-104
2004,3,5,2852,1374,nm,35,-104
2004,3,6,6071,10066,nm,35,-104
2004,3,7,6304,10185,nm,35,-104
2004,3,8,6039,8436,nm,35,-104
2004,3,9,6128,9921,nm,35,-104
2004,3,10,4898,4422,nm,35,-104
2004,3,11,3376,1302,nm,35,-104
2004,3,12,1385,105,nm,35,-104
2004,3,13,6160,8389,nm,35,-104
2004,3,14,4641,3465,nm,35,-104
2004,3,15,5970,6994,nm,35,-104
2004,3,16,6085,7951,nm,35,-104
2004,3,17,6680,10365,nm,35,-104
2004,3,18,6659,10134,nm,35,-104
2004,3,19,6788,10495,nm,35,-104
2004,3,20,6516,9021,nm,35,-104
2004,3,21,6010,7359,nm,35,-104
2004,3,22,6758,10084,nm,35,-104
2004,3,23,6644,8731,nm,35,-104
2004,3,24,6272,7570,nm,35,-104
2004,3,25,5928,6376,nm,35,-104
2004,3,26,5432,4452,nm,35,-104
2004,3,27,6996,9659,nm,35,-104
2004,3,28,7303,10722,nm,35,-104
2004,3,29,7450,11100,nm,35,-104
2004,3,30,7429,10495,nm,35,-104
2004,3,31,7418,10892,nm,35,-104
2004,4,1,7082,8779,nm,35,-104
2004,4,2,3005,942,nm,35,-104
2004,4,3,1448,21,nm,35,-104
2004,4,4,1289,10,nm,35,-104
2004,4,5,4736,3750,nm,35,-104
2004,4,6,5001,2822,nm,35,-104
2004,4,7,7295,9209,nm,35,-104
2004,4,8,1469,153,nm,35,-104
2004,4,9,7236,9338,nm,35,-104
2004,4,10,2603,367,nm,35,-104
2004,4,11,3873,1507,nm,35,-104
2004,4,12,6388,6079,nm,35,-104
2004,4,13,7856,10707,nm,35,-104
2004,4,14,7858,10673,nm,35,-104
2004,4,15,8129,11107,nm,35,-104
2004,4,16,8073,10953,nm,35,-104
2004,4,17,4493,1986,nm,35,-104
2004,4,18,7831,8801,nm,35,-104
2004,4,19,6506,5755,nm,35,-104
2004,4,20,7557,7889,nm,35,-104
2004,4,21,8204,11027,nm,35,-104
2004,4,22,8042,10525,nm,35,-104
2004,4,23,2448,343,nm,35,-104
2004,4,24,8205,10940,nm,35,-104
2004,4,25,7443,9102,nm,35,-104
2004,4,26,8240,10750,nm,35,-104
2004,4,27,8151,9393,nm,35,-104
2004,4,28,8057,8497,nm,35,-104
2004,4,29,7136,6312,nm,35,-104
